hash,author_name,committer_name,author_date,commit_date,num_lines_added,num_lines_deleted,num_lines_of_code,num_file_impacted,num_dirs_impacted,min_complexity,mean_complexity,max_complexity,entropy,bug_fixing,description_length,num_prior_commits,avg_prior_age,num_prior_commits_bug_fixing,num_future_commits_bug_fixing,fix_inducing,reviewer_id,reviewer_name,reviewer_vote,reviewer_is_core,num_prior_votes,pct_prior_pos_votes,pct_prior_neg_votes,pct_prior_pos_votes_core,pct_prior_neg_votes_core,change_id,pct_prior_commits_author_authored,pct_prior_commits_author_reviewed,pct_prior_commits_reviewer_authored,pct_prior_commits_reviewer_reviewed
0182868be5a3d07755a5039d77ff53ff3d770147,Abhishek Kekane,Abhishek Kekane,2019-06-07 06:24:36+00:00,2019-06-07 06:24:36+00:00,5,5,130,2,2,8,10.0,12,0.9709505944546686,True,149,2,159.0,0,0,False,11904,Sean McGinnis,2,True,0,0.0,0.0,0.0,0.0,I18add352238e93c5d4ade8b3e8d967b2f639cdad,1.0,0.0,0.0,0.5
0182868be5a3d07755a5039d77ff53ff3d770147,Abhishek Kekane,Abhishek Kekane,2019-06-07 06:24:36+00:00,2019-06-07 06:24:36+00:00,5,5,130,2,2,8,10.0,12,0.9709505944546686,True,149,2,159.0,0,0,False,5202,Erno Kuvaja,2,False,2,0.5,0.5,1.0,1.0,I18add352238e93c5d4ade8b3e8d967b2f639cdad,1.0,0.0,0.0,0.5
01892ec8d9470c95f1f5c43343d21485cb0ba0c3,Eric Brown,Eric Brown,2015-08-07 13:12:59-07:00,2015-08-09 05:02:53+00:00,11,11,984,2,1,55,86.5,118,0.8453509366224365,True,30,2,288.5,0,0,False,8158,Hemanth Makkapati,2,False,3,1.0,0.0,0.3333333333333333,0.0,Ib3893dd643a37b4844ff61e6516350cbc363a778,0.0,0.0,0.0,0.0
01892ec8d9470c95f1f5c43343d21485cb0ba0c3,Eric Brown,Eric Brown,2015-08-07 13:12:59-07:00,2015-08-09 05:02:53+00:00,11,11,984,2,1,55,86.5,118,0.8453509366224365,True,30,2,288.5,0,0,False,16658,Darja Shakhray,1,False,1,1.0,0.0,0.0,0.0,Ib3893dd643a37b4844ff61e6516350cbc363a778,0.0,0.0,0.0,0.0
01892ec8d9470c95f1f5c43343d21485cb0ba0c3,Eric Brown,Eric Brown,2015-08-07 13:12:59-07:00,2015-08-09 05:02:53+00:00,11,11,984,2,1,55,86.5,118,0.8453509366224365,True,30,2,288.5,0,0,False,5314,Brian Rosmaita,1,True,2,1.0,0.0,0.0,0.0,Ib3893dd643a37b4844ff61e6516350cbc363a778,0.0,0.0,0.0,0.0
01892ec8d9470c95f1f5c43343d21485cb0ba0c3,Eric Brown,Eric Brown,2015-08-07 13:12:59-07:00,2015-08-09 05:02:53+00:00,11,11,984,2,1,55,86.5,118,0.8453509366224365,True,30,2,288.5,0,0,False,8127,Alexander Tivelkov,2,False,3,1.0,0.0,0.3333333333333333,0.0,Ib3893dd643a37b4844ff61e6516350cbc363a778,0.0,0.0,0.0,0.0
01903933dba6f5ae667487300b947e5c36f8b033,He Yongli,He Yongli,2014-02-17 13:10:18+08:00,2014-02-26 09:06:33+08:00,83,85,7092,17,7,4,56.52941176470589,341,0.9141545838759948,True,36,26,384.7307692307692,15,4,True,6549,Zhi Yan Liu,2,False,4,1.0,0.0,0.0,0.0,I93e043c633e1de9e4dedcb0a313032403b6a70fb,0.0,0.0,0.038461538461538464,0.2692307692307692
01903933dba6f5ae667487300b947e5c36f8b033,He Yongli,He Yongli,2014-02-17 13:10:18+08:00,2014-02-26 09:06:33+08:00,83,85,7092,17,7,4,56.52941176470589,341,0.9141545838759948,True,36,26,384.7307692307692,15,4,True,8759,Arnaud Legendre,1,False,1,1.0,0.0,0.0,0.0,I93e043c633e1de9e4dedcb0a313032403b6a70fb,0.0,0.0,0.038461538461538464,0.07692307692307693
01903933dba6f5ae667487300b947e5c36f8b033,He Yongli,He Yongli,2014-02-17 13:10:18+08:00,2014-02-26 09:06:33+08:00,83,85,7092,17,7,4,56.52941176470589,341,0.9141545838759948,True,36,26,384.7307692307692,15,4,True,9569,Sergey Nikitin,1,False,3,1.0,0.0,0.0,0.0,I93e043c633e1de9e4dedcb0a313032403b6a70fb,0.0,0.0,0.0,0.0
01903933dba6f5ae667487300b947e5c36f8b033,He Yongli,He Yongli,2014-02-17 13:10:18+08:00,2014-02-26 09:06:33+08:00,83,85,7092,17,7,4,56.52941176470589,341,0.9141545838759948,True,36,26,384.7307692307692,15,4,True,4458,Shane Wang,1,False,3,1.0,0.0,0.0,0.0,I93e043c633e1de9e4dedcb0a313032403b6a70fb,0.0,0.0,0.0,0.0
01903933dba6f5ae667487300b947e5c36f8b033,He Yongli,He Yongli,2014-02-17 13:10:18+08:00,2014-02-26 09:06:33+08:00,83,85,7092,17,7,4,56.52941176470589,341,0.9141545838759948,True,36,26,384.7307692307692,15,4,True,6484,Feilong Wang,2,False,4,1.0,0.0,0.0,0.0,I93e043c633e1de9e4dedcb0a313032403b6a70fb,0.0,0.0,0.0,0.11538461538461539
01ace04438282b5b5602bcdedc02d55b9b120c5f,Travis Tripp,Ian Cordasco,2015-01-16 14:48:15-07:00,2015-02-05 00:18:23+00:00,511,0,0,3,1,0,0.0,0,0.8047698441568292,False,144,0,0.0,0,1,True,12000,Ian Cordasco,1,False,5,1.0,0.0,0.2,0.0,I63fa40f9eae8dfb602cf0c9c3f0dd7f0d1a65af0,,,,
01ace04438282b5b5602bcdedc02d55b9b120c5f,Travis Tripp,Ian Cordasco,2015-01-16 14:48:15-07:00,2015-02-05 00:18:23+00:00,511,0,0,3,1,0,0.0,0,0.8047698441568292,False,144,0,0.0,0,1,True,7012,Brianna Poulos,1,False,5,1.0,0.0,0.2,0.0,I63fa40f9eae8dfb602cf0c9c3f0dd7f0d1a65af0,,,,
01ace04438282b5b5602bcdedc02d55b9b120c5f,Travis Tripp,Ian Cordasco,2015-01-16 14:48:15-07:00,2015-02-05 00:18:23+00:00,511,0,0,3,1,0,0.0,0,0.8047698441568292,False,144,0,0.0,0,1,True,6549,Zhi Yan Liu,1,False,3,0.6666666666666666,0.3333333333333333,0.0,1.0,I63fa40f9eae8dfb602cf0c9c3f0dd7f0d1a65af0,,,,
01ace04438282b5b5602bcdedc02d55b9b120c5f,Travis Tripp,Ian Cordasco,2015-01-16 14:48:15-07:00,2015-02-05 00:18:23+00:00,511,0,0,3,1,0,0.0,0,0.8047698441568292,False,144,0,0.0,0,1,True,2537,Nikhil Komawar,2,True,5,1.0,0.0,0.0,0.0,I63fa40f9eae8dfb602cf0c9c3f0dd7f0d1a65af0,,,,
01ace04438282b5b5602bcdedc02d55b9b120c5f,Travis Tripp,Ian Cordasco,2015-01-16 14:48:15-07:00,2015-02-05 00:18:23+00:00,511,0,0,3,1,0,0.0,0,0.8047698441568292,False,144,0,0.0,0,1,True,13161,Kamil Rykowski,1,False,4,0.75,0.25,0.0,1.0,I63fa40f9eae8dfb602cf0c9c3f0dd7f0d1a65af0,,,,
01ace04438282b5b5602bcdedc02d55b9b120c5f,Travis Tripp,Ian Cordasco,2015-01-16 14:48:15-07:00,2015-02-05 00:18:23+00:00,511,0,0,3,1,0,0.0,0,0.8047698441568292,False,144,0,0.0,0,1,True,11356,Louis Taylor,1,False,5,1.0,0.0,0.2,0.0,I63fa40f9eae8dfb602cf0c9c3f0dd7f0d1a65af0,,,,
01ace04438282b5b5602bcdedc02d55b9b120c5f,Travis Tripp,Ian Cordasco,2015-01-16 14:48:15-07:00,2015-02-05 00:18:23+00:00,511,0,0,3,1,0,0.0,0,0.8047698441568292,False,144,0,0.0,0,1,True,6484,Feilong Wang,2,False,6,1.0,0.0,0.1666666666666666,0.0,I63fa40f9eae8dfb602cf0c9c3f0dd7f0d1a65af0,,,,
01c54d96ab7b0fda61b3b81c56022f14a39e1916,Tatyana Leontovich,Tatyana Leontovich,2013-03-07 16:11:57+02:00,2013-05-20 17:31:22+03:00,165,1,1238,5,3,11,37.25,67,0.6735601341977114,True,30,1,46.0,1,6,True,6493,John Bresnahan,2,False,5,0.6,0.4,0.0,0.0,Iedbdfb6af411170da10d078e48f5098f8d1c668b,0.0,0.0,1.0,0.0
01c54d96ab7b0fda61b3b81c56022f14a39e1916,Tatyana Leontovich,Tatyana Leontovich,2013-03-07 16:11:57+02:00,2013-05-20 17:31:22+03:00,165,1,1238,5,3,11,37.25,67,0.6735601341977114,True,30,1,46.0,1,6,True,6159,Flavio Percoco Premoli,-1,False,5,0.8,0.2,0.0,0.0,Iedbdfb6af411170da10d078e48f5098f8d1c668b,0.0,0.0,0.0,1.0
01c54d96ab7b0fda61b3b81c56022f14a39e1916,Tatyana Leontovich,Tatyana Leontovich,2013-03-07 16:11:57+02:00,2013-05-20 17:31:22+03:00,165,1,1238,5,3,11,37.25,67,0.6735601341977114,True,30,1,46.0,1,6,True,1267,Alexej Ababilov,1,False,5,0.8,0.2,0.0,0.0,Iedbdfb6af411170da10d078e48f5098f8d1c668b,0.0,0.0,0.0,0.0
01c54d96ab7b0fda61b3b81c56022f14a39e1916,Tatyana Leontovich,Tatyana Leontovich,2013-03-07 16:11:57+02:00,2013-05-20 17:31:22+03:00,165,1,1238,5,3,11,37.25,67,0.6735601341977114,True,30,1,46.0,1,6,True,5196,Matthew Treinish,1,False,3,1.0,0.0,0.0,0.0,Iedbdfb6af411170da10d078e48f5098f8d1c668b,0.0,0.0,0.0,0.0
01c54d96ab7b0fda61b3b81c56022f14a39e1916,Tatyana Leontovich,Tatyana Leontovich,2013-03-07 16:11:57+02:00,2013-05-20 17:31:22+03:00,165,1,1238,5,3,11,37.25,67,0.6735601341977114,True,30,1,46.0,1,6,True,209,Josh Kearney,2,False,4,1.0,0.0,0.0,0.0,Iedbdfb6af411170da10d078e48f5098f8d1c668b,0.0,0.0,0.0,1.0
01c54d96ab7b0fda61b3b81c56022f14a39e1916,Tatyana Leontovich,Tatyana Leontovich,2013-03-07 16:11:57+02:00,2013-05-20 17:31:22+03:00,165,1,1238,5,3,11,37.25,67,0.6735601341977114,True,30,1,46.0,1,6,True,9,LaunchpadSync,-2,False,5,1.0,0.0,0.0,0.0,Iedbdfb6af411170da10d078e48f5098f8d1c668b,0.0,0.0,0.0,0.0
01c54d96ab7b0fda61b3b81c56022f14a39e1916,Tatyana Leontovich,Tatyana Leontovich,2013-03-07 16:11:57+02:00,2013-05-20 17:31:22+03:00,165,1,1238,5,3,11,37.25,67,0.6735601341977114,True,30,1,46.0,1,6,True,616,Mark Washenberger,2,False,6,0.6666666666666666,0.3333333333333333,0.0,0.0,Iedbdfb6af411170da10d078e48f5098f8d1c668b,0.0,0.0,0.0,0.0
01c6bcd9e436831d130964c1d7e5d5922bf5ecea,John Bresnahan,John Bresnahan,2012-12-29 05:54:56-10:00,2013-01-02 12:08:59-10:00,32,0,773,3,1,22,65.66666666666667,92,0.8013186160632795,True,91,0,0.0,0,7,True,1132,Brian Waldon,2,False,0,0.0,0.0,0.0,0.0,I7d3f60e373632b256f0e914f18204ce223a3486e,,,,
01c6bcd9e436831d130964c1d7e5d5922bf5ecea,John Bresnahan,John Bresnahan,2012-12-29 05:54:56-10:00,2013-01-02 12:08:59-10:00,32,0,773,3,1,22,65.66666666666667,92,0.8013186160632795,True,91,0,0.0,0,7,True,616,Mark Washenberger,2,False,1,1.0,0.0,0.0,0.0,I7d3f60e373632b256f0e914f18204ce223a3486e,,,,
01d7acb5a89c3fd4c89cb69dbad2803eda0c30db,Kamil Rykowski,Kamil Rykowski,2015-02-26 12:50:23+01:00,2015-02-26 12:50:23+01:00,1,0,0,1,1,0,0.0,0,0.0,False,59,0,0.0,0,0,False,11356,Louis Taylor,1,False,0,0.0,0.0,0.0,0.0,I4f06640d893e241bfdec23520271abb20b1dc91d,,,,
01d7acb5a89c3fd4c89cb69dbad2803eda0c30db,Kamil Rykowski,Kamil Rykowski,2015-02-26 12:50:23+01:00,2015-02-26 12:50:23+01:00,1,0,0,1,1,0,0.0,0,0.0,False,59,0,0.0,0,0,False,11391,Mike Fedosin,1,False,1,1.0,0.0,0.0,0.0,I4f06640d893e241bfdec23520271abb20b1dc91d,,,,
01d7acb5a89c3fd4c89cb69dbad2803eda0c30db,Kamil Rykowski,Kamil Rykowski,2015-02-26 12:50:23+01:00,2015-02-26 12:50:23+01:00,1,0,0,1,1,0,0.0,0,0.0,False,59,0,0.0,0,0,False,13717,Inessa Vasilevskaya,1,False,2,1.0,0.0,0.0,0.0,I4f06640d893e241bfdec23520271abb20b1dc91d,,,,
01d7acb5a89c3fd4c89cb69dbad2803eda0c30db,Kamil Rykowski,Kamil Rykowski,2015-02-26 12:50:23+01:00,2015-02-26 12:50:23+01:00,1,0,0,1,1,0,0.0,0,0.0,False,59,0,0.0,0,0,False,9535,Gorka Eguileor,1,False,3,1.0,0.0,0.0,0.0,I4f06640d893e241bfdec23520271abb20b1dc91d,,,,
01d7acb5a89c3fd4c89cb69dbad2803eda0c30db,Kamil Rykowski,Kamil Rykowski,2015-02-26 12:50:23+01:00,2015-02-26 12:50:23+01:00,1,0,0,1,1,0,0.0,0,0.0,False,59,0,0.0,0,0,False,12814,Bartosz Fic,1,False,4,1.0,0.0,0.0,0.0,I4f06640d893e241bfdec23520271abb20b1dc91d,,,,
01d7acb5a89c3fd4c89cb69dbad2803eda0c30db,Kamil Rykowski,Kamil Rykowski,2015-02-26 12:50:23+01:00,2015-02-26 12:50:23+01:00,1,0,0,1,1,0,0.0,0,0.0,False,59,0,0.0,0,0,False,10485,Ankit Agrawal,1,False,5,1.0,0.0,0.0,0.0,I4f06640d893e241bfdec23520271abb20b1dc91d,,,,
01d7acb5a89c3fd4c89cb69dbad2803eda0c30db,Kamil Rykowski,Kamil Rykowski,2015-02-26 12:50:23+01:00,2015-02-26 12:50:23+01:00,1,0,0,1,1,0,0.0,0,0.0,False,59,0,0.0,0,0,False,12000,Ian Cordasco,2,False,8,1.0,0.0,0.0,0.0,I4f06640d893e241bfdec23520271abb20b1dc91d,,,,
01d7acb5a89c3fd4c89cb69dbad2803eda0c30db,Kamil Rykowski,Kamil Rykowski,2015-02-26 12:50:23+01:00,2015-02-26 12:50:23+01:00,1,0,0,1,1,0,0.0,0,0.0,False,59,0,0.0,0,0,False,9096,Cindy Pallares,1,False,7,1.0,0.0,0.0,0.0,I4f06640d893e241bfdec23520271abb20b1dc91d,,,,
01d7acb5a89c3fd4c89cb69dbad2803eda0c30db,Kamil Rykowski,Kamil Rykowski,2015-02-26 12:50:23+01:00,2015-02-26 12:50:23+01:00,1,0,0,1,1,0,0.0,0,0.0,False,59,0,0.0,0,0,False,7575,Sabari,1,False,8,1.0,0.0,0.0,0.0,I4f06640d893e241bfdec23520271abb20b1dc91d,,,,
01d7acb5a89c3fd4c89cb69dbad2803eda0c30db,Kamil Rykowski,Kamil Rykowski,2015-02-26 12:50:23+01:00,2015-02-26 12:50:23+01:00,1,0,0,1,1,0,0.0,0,0.0,False,59,0,0.0,0,0,False,14271,Kallebe Monteiro,1,False,9,1.0,0.0,0.0,0.0,I4f06640d893e241bfdec23520271abb20b1dc91d,,,,
01d7acb5a89c3fd4c89cb69dbad2803eda0c30db,Kamil Rykowski,Kamil Rykowski,2015-02-26 12:50:23+01:00,2015-02-26 12:50:23+01:00,1,0,0,1,1,0,0.0,0,0.0,False,59,0,0.0,0,0,False,11428,Ajaya Agrawal,1,False,10,1.0,0.0,0.0,0.0,I4f06640d893e241bfdec23520271abb20b1dc91d,,,,
01d7acb5a89c3fd4c89cb69dbad2803eda0c30db,Kamil Rykowski,Kamil Rykowski,2015-02-26 12:50:23+01:00,2015-02-26 12:50:23+01:00,1,0,0,1,1,0,0.0,0,0.0,False,59,0,0.0,0,0,False,6484,Feilong Wang,2,False,11,1.0,0.0,0.0,0.0,I4f06640d893e241bfdec23520271abb20b1dc91d,,,,
01fa437b94e95194ef451f50b0cb6eefc3030759,Cyril Roelandt,Cyril Roelandt,2017-07-19 17:19:05+02:00,2017-07-27 18:48:54+02:00,27,0,0,1,1,0,0.0,0,0.0,False,33,0,0.0,0,0,False,4523,Eric Harney,1,False,0,0.0,0.0,0.0,0.0,I174ce58166cdf585e88f2f48e45c6c96bb781251,,,,
01fa437b94e95194ef451f50b0cb6eefc3030759,Cyril Roelandt,Cyril Roelandt,2017-07-19 17:19:05+02:00,2017-07-27 18:48:54+02:00,27,0,0,1,1,0,0.0,0,0.0,False,33,0,0.0,0,0,False,5202,Erno Kuvaja,2,False,1,1.0,0.0,0.0,0.0,I174ce58166cdf585e88f2f48e45c6c96bb781251,,,,
01fa437b94e95194ef451f50b0cb6eefc3030759,Cyril Roelandt,Cyril Roelandt,2017-07-19 17:19:05+02:00,2017-07-27 18:48:54+02:00,27,0,0,1,1,0,0.0,0,0.0,False,33,0,0.0,0,0,False,9303,Abhishek Kekane,2,True,2,1.0,0.0,0.0,0.0,I174ce58166cdf585e88f2f48e45c6c96bb781251,,,,
020b21d7164f1995b4a6c36f5aafcaac6e675445,Deepti Ramakrishna,Deepti Ramakrishna,2015-06-28 22:48:29-07:00,2015-07-08 22:36:28-07:00,63,46,249,1,1,44,44.0,44,0.0,True,112,6,479.0,3,2,True,9303,Abhishek Kekane,1,True,1,1.0,0.0,0.0,0.0,Icf73841fbd10204db689b2b28451434ebaf10087,0.0,0.0,0.0,0.16666666666666666
020b21d7164f1995b4a6c36f5aafcaac6e675445,Deepti Ramakrishna,Deepti Ramakrishna,2015-06-28 22:48:29-07:00,2015-07-08 22:36:28-07:00,63,46,249,1,1,44,44.0,44,0.0,True,112,6,479.0,3,2,True,4992,malini-k-bhandaru,1,False,4,0.75,0.25,0.3333333333333333,0.0,Icf73841fbd10204db689b2b28451434ebaf10087,0.0,0.0,0.0,0.16666666666666666
020b21d7164f1995b4a6c36f5aafcaac6e675445,Deepti Ramakrishna,Deepti Ramakrishna,2015-06-28 22:48:29-07:00,2015-07-08 22:36:28-07:00,63,46,249,1,1,44,44.0,44,0.0,True,112,6,479.0,3,2,True,8127,Alexander Tivelkov,-1,False,2,1.0,0.0,0.5,0.0,Icf73841fbd10204db689b2b28451434ebaf10087,0.0,0.0,0.0,0.16666666666666666
020b21d7164f1995b4a6c36f5aafcaac6e675445,Deepti Ramakrishna,Deepti Ramakrishna,2015-06-28 22:48:29-07:00,2015-07-08 22:36:28-07:00,63,46,249,1,1,44,44.0,44,0.0,True,112,6,479.0,3,2,True,11391,Mike Fedosin,2,False,5,0.8,0.2,0.25,0.0,Icf73841fbd10204db689b2b28451434ebaf10087,0.0,0.0,0.0,0.3333333333333333
020b21d7164f1995b4a6c36f5aafcaac6e675445,Deepti Ramakrishna,Deepti Ramakrishna,2015-06-28 22:48:29-07:00,2015-07-08 22:36:28-07:00,63,46,249,1,1,44,44.0,44,0.0,True,112,6,479.0,3,2,True,15501,Long Quan Sha,1,False,4,0.75,0.25,0.3333333333333333,0.0,Icf73841fbd10204db689b2b28451434ebaf10087,0.0,0.0,0.0,0.0
020b21d7164f1995b4a6c36f5aafcaac6e675445,Deepti Ramakrishna,Deepti Ramakrishna,2015-06-28 22:48:29-07:00,2015-07-08 22:36:28-07:00,63,46,249,1,1,44,44.0,44,0.0,True,112,6,479.0,3,2,True,5202,Erno Kuvaja,2,False,5,0.8,0.2,0.25,0.0,Icf73841fbd10204db689b2b28451434ebaf10087,0.0,0.0,0.0,0.16666666666666666
0252c182cf535d4f9db1dc1c0df144430c39b1a1,Maru Newby,Maru Newby,2012-05-03 16:09:52-07:00,2012-05-15 16:23:33-07:00,251,29,1321,5,3,10,37.4,63,0.733375710777696,True,62,1,13.0,1,12,True,356,Ken Pepple,1,False,0,0.0,0.0,0.0,0.0,I92c4f4af914394aada1b4415a42f5a1308187dc4,0.0,0.0,0.0,0.0
0252c182cf535d4f9db1dc1c0df144430c39b1a1,Maru Newby,Maru Newby,2012-05-03 16:09:52-07:00,2012-05-15 16:23:33-07:00,251,29,1321,5,3,10,37.4,63,0.733375710777696,True,62,1,13.0,1,12,True,1132,Brian Waldon,2,False,5,0.6,0.4,0.0,0.0,I92c4f4af914394aada1b4415a42f5a1308187dc4,0.0,0.0,0.0,1.0
0252c182cf535d4f9db1dc1c0df144430c39b1a1,Maru Newby,Maru Newby,2012-05-03 16:09:52-07:00,2012-05-15 16:23:33-07:00,251,29,1321,5,3,10,37.4,63,0.733375710777696,True,62,1,13.0,1,12,True,748,Armando Migliaccio,1,False,5,0.4,0.6,0.0,0.0,I92c4f4af914394aada1b4415a42f5a1308187dc4,0.0,0.0,0.0,0.0
0252c182cf535d4f9db1dc1c0df144430c39b1a1,Maru Newby,Maru Newby,2012-05-03 16:09:52-07:00,2012-05-15 16:23:33-07:00,251,29,1321,5,3,10,37.4,63,0.733375710777696,True,62,1,13.0,1,12,True,679,Kevin L. Mitchell,2,False,3,1.0,0.0,0.0,0.0,I92c4f4af914394aada1b4415a42f5a1308187dc4,0.0,0.0,0.0,0.0
0252c182cf535d4f9db1dc1c0df144430c39b1a1,Maru Newby,Maru Newby,2012-05-03 16:09:52-07:00,2012-05-15 16:23:33-07:00,251,29,1321,5,3,10,37.4,63,0.733375710777696,True,62,1,13.0,1,12,True,2035,Maru Newby,-1,False,4,1.0,0.0,0.0,0.0,I92c4f4af914394aada1b4415a42f5a1308187dc4,0.0,0.0,0.0,0.0
0252c182cf535d4f9db1dc1c0df144430c39b1a1,Maru Newby,Maru Newby,2012-05-03 16:09:52-07:00,2012-05-15 16:23:33-07:00,251,29,1321,5,3,10,37.4,63,0.733375710777696,True,62,1,13.0,1,12,True,9,LaunchpadSync,-2,False,5,0.8,0.2,0.0,0.0,I92c4f4af914394aada1b4415a42f5a1308187dc4,0.0,0.0,0.0,0.0
0252c182cf535d4f9db1dc1c0df144430c39b1a1,Maru Newby,Maru Newby,2012-05-03 16:09:52-07:00,2012-05-15 16:23:33-07:00,251,29,1321,5,3,10,37.4,63,0.733375710777696,True,62,1,13.0,1,12,True,7,Jay Pipes,2,False,6,0.6666666666666666,0.3333333333333333,0.0,0.0,I92c4f4af914394aada1b4415a42f5a1308187dc4,0.0,0.0,0.0,0.0
02f6b9074a697b0c9efdb0aa4882b00ec81e3ad5,Erno Kuvaja,Erno Kuvaja,2017-07-26 13:02:37+01:00,2017-07-26 13:02:37+01:00,2,2,508,1,1,1,1.0,1,0.0,True,23,1,11.0,0,0,False,9303,Abhishek Kekane,2,True,0,0.0,0.0,0.0,0.0,I3ae6d1dc664b2bcb4b7b8de75a3373a6486b8b83,1.0,0.0,0.0,1.0
02f6b9074a697b0c9efdb0aa4882b00ec81e3ad5,Erno Kuvaja,Erno Kuvaja,2017-07-26 13:02:37+01:00,2017-07-26 13:02:37+01:00,2,2,508,1,1,1,1.0,1,0.0,True,23,1,11.0,0,0,False,11391,Mike Fedosin,2,False,1,1.0,0.0,1.0,0.0,I3ae6d1dc664b2bcb4b7b8de75a3373a6486b8b83,1.0,0.0,0.0,0.0
02fc5ba589df74d4404fee6fd6dc897e06c7d886,Paul Bourke,Paul Bourke,2013-05-27 16:08:42+00:00,2013-05-28 13:38:09+00:00,29,5,0,1,1,0,0.0,0,0.0,True,32,0,0.0,0,4,True,6493,John Bresnahan,2,False,0,0.0,0.0,0.0,0.0,I5646d4dc130efecf991573b363eb1a665012b7df,,,,
02fc5ba589df74d4404fee6fd6dc897e06c7d886,Paul Bourke,Paul Bourke,2013-05-27 16:08:42+00:00,2013-05-28 13:38:09+00:00,29,5,0,1,1,0,0.0,0,0.0,True,32,0,0.0,0,4,True,616,Mark Washenberger,2,False,1,1.0,0.0,0.0,0.0,I5646d4dc130efecf991573b363eb1a665012b7df,,,,
030e8b4b07928543dbb2ab403949f0d20ff1bd29,jakedahn,jakedahn,2012-07-11 15:03:06-07:00,2012-07-11 15:03:51-07:00,0,7,0,1,1,0,0.0,0,0.0,True,12,0,0.0,0,0,False,1132,Brian Waldon,2,False,1,1.0,0.0,0.0,0.0,Ibcd2d2ed535a548d76c8afad54673135c20c8232,,,,
030e8b4b07928543dbb2ab403949f0d20ff1bd29,jakedahn,jakedahn,2012-07-11 15:03:06-07:00,2012-07-11 15:03:51-07:00,0,7,0,1,1,0,0.0,0,0.0,True,12,0,0.0,0,0,False,616,Mark Washenberger,2,False,1,1.0,0.0,0.0,0.0,Ibcd2d2ed535a548d76c8afad54673135c20c8232,,,,
032ebb56f94ad7ab148016397979c356615fbefd,Ian Cordasco,Ian Cordasco,2015-01-08 10:36:46-06:00,2015-01-08 11:04:39-06:00,1,1,50,1,1,12,12.0,12,0.0,False,32,1,128.0,0,0,False,11356,Louis Taylor,1,False,1,0.0,1.0,0.0,0.0,I50ac1b0b50a724560338eba07051ba1b2e0ebdf3,0.0,0.0,0.0,0.0
032ebb56f94ad7ab148016397979c356615fbefd,Ian Cordasco,Ian Cordasco,2015-01-08 10:36:46-06:00,2015-01-08 11:04:39-06:00,1,1,50,1,1,12,12.0,12,0.0,False,32,1,128.0,0,0,False,6549,Zhi Yan Liu,2,False,2,1.0,0.0,0.0,0.0,I50ac1b0b50a724560338eba07051ba1b2e0ebdf3,0.0,0.0,0.0,1.0
032ebb56f94ad7ab148016397979c356615fbefd,Ian Cordasco,Ian Cordasco,2015-01-08 10:36:46-06:00,2015-01-08 11:04:39-06:00,1,1,50,1,1,12,12.0,12,0.0,False,32,1,128.0,0,0,False,11864,Ben Roble,1,False,2,0.5,0.5,0.0,0.0,I50ac1b0b50a724560338eba07051ba1b2e0ebdf3,0.0,0.0,0.0,1.0
032ebb56f94ad7ab148016397979c356615fbefd,Ian Cordasco,Ian Cordasco,2015-01-08 10:36:46-06:00,2015-01-08 11:04:39-06:00,1,1,50,1,1,12,12.0,12,0.0,False,32,1,128.0,0,0,False,6484,Feilong Wang,2,False,3,1.0,0.0,0.0,0.0,I50ac1b0b50a724560338eba07051ba1b2e0ebdf3,0.0,0.0,0.0,0.0
03372c77aa2fddd61cb9b90d9aff553f90ca15d5,Pádraig Brady,Pádraig Brady,2011-11-22 16:16:13+00:00,2011-11-23 15:24:52+00:00,5,4,49,2,2,0,0.0,0,0.5032583347756457,True,62,0,0.0,0,2,True,7,Jay Pipes,1,False,0,0.0,0.0,0.0,0.0,Ia226c90bbd24d7804401a7c9e444387c78a0f542,,,,
03372c77aa2fddd61cb9b90d9aff553f90ca15d5,Pádraig Brady,Pádraig Brady,2011-11-22 16:16:13+00:00,2011-11-23 15:24:52+00:00,5,4,49,2,2,0,0.0,0,0.5032583347756457,True,62,0,0.0,0,2,True,1132,Brian Waldon,2,False,1,1.0,0.0,0.0,0.0,Ia226c90bbd24d7804401a7c9e444387c78a0f542,,,,
03539b7f8b82f0b2a9ea041927e88dd56af01e4f,Brian Rosmaita,Brian Rosmaita,2019-03-22 12:46:57-04:00,2019-03-22 13:01:14-04:00,43,0,0,5,3,0,0.0,0,0.6592108143318376,False,34,0,0.0,0,0,False,11904,Sean McGinnis,2,True,0,0.0,0.0,0.0,0.0,Ic9b8c4c055345b0128ab1c8dbfabac3f20e326b6,,,,
03539b7f8b82f0b2a9ea041927e88dd56af01e4f,Brian Rosmaita,Brian Rosmaita,2019-03-22 12:46:57-04:00,2019-03-22 13:01:14-04:00,43,0,0,5,3,0,0.0,0,0.6592108143318376,False,34,0,0.0,0,0,False,5202,Erno Kuvaja,2,False,1,1.0,0.0,1.0,0.0,Ic9b8c4c055345b0128ab1c8dbfabac3f20e326b6,,,,
03567be314d0929122f40600649ed3d0bc6568f4,Andreas Jaeger,Andreas Jaeger,2016-12-28 15:25:17+01:00,2016-12-28 17:09:34+01:00,2,3,0,1,1,0,0.0,0,0.0,False,51,0,0.0,0,1,True,22448,Alexander Bashmakov,1,False,0,0.0,0.0,0.0,0.0,Ib3d5ea880df673125d412ad25c26a4a06d7482a2,,,,
