hash,change_id,project,num_lines_added,num_lines_deleted,num_lines_of_code,num_file_impacted,num_dirs_impacted,mean_complexity,entropy,bug_fixing,description_length,num_prior_commits,num_prior_commits_bug_fixing,avg_prior_age,author_is_core,author_is_exp_author,author_is_exp_reviewer,num_reviewers,num_comments,pct_pos,pct_pos_prior_pos,pct_pos_prior_neg,pct_pos_prior_no_comment,pct_pos_prior_pos_core,pct_pos_author_core,pct_pos_high_freq,fix_inducing
76b310414cde41c44c467a562122f8462e0900fd,Iba292996dd052a069a98f1024441255a15c0f734,sahara,0.0004690588668877944,0.0042339865629732,0.005613154592881199,0.005025125628140704,0.023255813953488372,0.061068702290076333,0.5854849843402514,0,0.08304498269896193,0.2463768115942029,0.32432432432432434,0.2597268798661972,0,0,0,0.5333333333333333,0.006526468455402465,1.0,0.8888888888888888,0.4444444444444444,0.0,0.8888888888888888,0.0,0.4444444444444444,0
76b592025b1be8406e98d4ea962a24f36d30cec6,Ib00aca25863f4e5242acec5aa74ac6c544a46819,sahara,0.004690588668877944,0.0,0.0035329855378722842,0.001256281407035176,0.005813953488372093,0.019083969465648856,0.0,0,0.05190311418685121,0.0,0.0,0.0,0,0,0,0.4,0.0014503263234227702,1.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.5714285714285714,1
76bfe1d3606573946360a44949b35679dbf782d3,I91f1c7ef534cb975e3eb2cacc16d58a025c8c381,sahara,0.005159647535765739,0.00020581879125564163,0.07818794162319223,0.00628140703517588,0.029069767441860465,0.31755725190839695,0.5974342831781866,1,0.07612456747404844,0.01932367149758454,0.02702702702702703,0.2384938622903087,0,0,0,0.4,0.00870195794053662,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.0,0.7142857142857143,0.0,0.2857142857142857,1
76cbdb467b315f58e2778c7dbfdad48163ae3867,I59c27b1b9891900d9222fbe4303a33a31d749493,sahara,0.005997252655208229,9.800894821697221e-06,0.02139602456580598,0.005025125628140704,0.01744186046511628,0.09541984732824428,0.6959792932365797,0,0.10726643598615918,0.00966183574879227,0.02702702702702703,0.04738113357376832,0,0,0,0.8,0.04278462654097172,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.0,0.0,0.0,0.38461538461538464,1
76e51fd3670ccff44f3c2c320130adfb48d81e6c,I1d4dee8243d62d5686011eae48a15d3fda1e78f1,sahara,0.0005695714812208933,2.4502237054243053e-05,0.00696691540645843,0.0037688442211055275,0.01744186046511628,0.05725190839694656,0.9870296937811089,1,0.10034602076124567,0.014492753623188406,0.02702702702702703,0.01764660468296772,0,0,0,0.26666666666666666,0.00870195794053662,1.0,1.0,0.0,0.0,0.0,0.0,0.4,1
76f11cdc0086beeaf0905fe911f93482cd860d9c,Ib416bd9d6daf255ab2c125c3617c5372874386e9,sahara,0.0005360672764431936,5.880536893018332e-05,0.00865086178432279,0.001256281407035176,0.005813953488372093,0.0,0.0,1,0.058823529411764705,0.004830917874396135,0.0,0.008470370247824505,0,1,0,0.26666666666666666,0.00870195794053662,1.0,1.0,0.0,0.0,0.0,0.0,0.8,1
76f1a81de9806095aecdb1d781dc9f4b78b3390d,Ie03119300720b2214311b72e13775dc893286a71,sahara,0.0001005126143330988,9.800894821697221e-06,0.011853661757907944,0.002512562814070352,0.011627906976744186,0.08587786259541985,0.9709505944546684,1,0.06920415224913495,0.00966183574879227,0.0,0.07967442014359924,0,0,0,0.13333333333333333,0.0029006526468455403,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0
77154b8f1802b886563de8cebd898d337823a572,I3ea9b6d0aedf69fab27745096e0314e48ce80fe6,sahara,0.0007035883003316916,0.00010290939562782081,0.01102819784719012,0.001256281407035176,0.005813953488372093,0.0,0.0,0,0.010380622837370242,0.01932367149758454,0.04054054054054054,0.07980676967872151,0,0,0,0.4,0.0014503263234227702,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.0,0.2857142857142857,0.0,0.2857142857142857,0
772a7f2c0dbf17778191ded82b823b365fcf285a,I23caa3d55c5f6eecee03b8c0488ae65d61107903,sahara,0.0,9.800894821697221e-06,0.012348940104338638,0.001256281407035176,0.005813953488372093,0.10687022900763359,0.0,0,0.05536332179930796,0.004830917874396135,0.0,0.0068821758263574095,0,0,0,0.26666666666666666,0.0014503263234227702,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0
77354aed8e608fa8f975f4c7ca9563cc7ac3c5c6,I41e76ce9e4d50883619b1336a99cca0ec42fffeb,sahara,6.70084095553992e-05,0.0,0.003103744304299016,0.001256281407035176,0.005813953488372093,0.10687022900763359,0.0,0,0.02768166089965398,0.0,0.0,0.0,0,0,0,0.3333333333333333,0.005076142131979695,1.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.5,1
7752eacd609903508195e13faa6d3af62a17a0e1,I3aba7eb2a2c6f1fe9bce945c8cb4c372c52ff4be,sahara,0.0010386303481086877,8.820805339527498e-05,0.015683814303638646,0.005025125628140704,0.01744186046511628,0.0715648854961832,0.622748100598825,0,0.031141868512110725,0.014492753623188406,0.0,0.01552901212101159,0,1,0,0.13333333333333333,0.01015228426395939,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,1
775f6e43116d4ec5798a8fff0ff8f261c6a1bf53,I2227e70d23e5e7e99a85834ccc7d6ec8a09bf4ae,sahara,0.0,4.900447410848611e-05,0.0035660040943009974,0.001256281407035176,0.005813953488372093,0.0,0.0,0,0.15916955017301038,0.004830917874396135,0.0,0.6982761473050326,1,0,0,0.13333333333333333,0.002175489485134155,1.0,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0
