reviewer_id,reviewer_name,reviewer_vote,reviewer_is_core,num_prior_votes,pct_prior_pos_votes,pct_prior_neg_votes,pct_prior_pos_votes_core,pct_prior_neg_votes_core,hash,change_id
6493,John Bresnahan,2,False,1,1.0,0.0,0.0,0.0,bd2ca4f982269e67d11473ba37de8d77436f625f,I1c7586cbc52445e3bdca28a71378f40ecb5b07a9
6159,Flavio Percoco Premoli,2,False,3,0.6666666666666666,0.3333333333333333,0.0,0.0,1757e7e0ae92772cde3114500261b8432266f8d1,I99907bbfc2e131146de9dd1a39f94a73cd2585e9
616,Mark Washenberger,2,False,3,0.3333333333333333,0.6666666666666666,0.0,0.0,1757e7e0ae92772cde3114500261b8432266f8d1,I99907bbfc2e131146de9dd1a39f94a73cd2585e9
9,LaunchpadSync,-2,False,2,0.0,1.0,0.0,0.0,1757e7e0ae92772cde3114500261b8432266f8d1,I99907bbfc2e131146de9dd1a39f94a73cd2585e9
6549,Zhi Yan Liu,1,False,3,0.3333333333333333,0.6666666666666666,0.0,0.0,1757e7e0ae92772cde3114500261b8432266f8d1,I99907bbfc2e131146de9dd1a39f94a73cd2585e9
1132,Brian Waldon,2,False,0,0.0,0.0,0.0,0.0,2538660d79dc78b17a29f696e0248e8be8cc2c67,Id4d68ccb223205f27bed0c1e9d3072b51310b979
177,Alex Meade,2,False,2,1.0,0.0,0.5,0.0,2538660d79dc78b17a29f696e0248e8be8cc2c67,Id4d68ccb223205f27bed0c1e9d3072b51310b979
2537,Nikhil Komawar,1,True,2,0.5,0.5,0.0,0.0,2538660d79dc78b17a29f696e0248e8be8cc2c67,Id4d68ccb223205f27bed0c1e9d3072b51310b979
6159,Flavio Percoco Premoli,2,False,0,0.0,0.0,0.0,0.0,670b07eb56ee26a556af6b0ced4c23b691b9568d,I0bd91f7bb43f97b99051fed65b75fc05d5149cc8
6493,John Bresnahan,2,False,1,1.0,0.0,0.0,0.0,670b07eb56ee26a556af6b0ced4c23b691b9568d,I0bd91f7bb43f97b99051fed65b75fc05d5149cc8
6159,Flavio Percoco Premoli,2,False,0,0.0,0.0,0.0,0.0,9f9f01bf88dc7402124d91da753f6cea0ad09b38,I46f34d9320ce39977facff705c52d272a160220f
6493,John Bresnahan,2,False,1,1.0,0.0,0.0,0.0,9f9f01bf88dc7402124d91da753f6cea0ad09b38,I46f34d9320ce39977facff705c52d272a160220f
6159,Flavio Percoco Premoli,2,False,0,0.0,0.0,0.0,0.0,d6e51d9ab40ca9ae58825988516bd92d77791c45,Icc1569cbeaa6c964d608a254095f7a778ff0c74e
6493,John Bresnahan,2,False,1,1.0,0.0,0.0,0.0,d6e51d9ab40ca9ae58825988516bd92d77791c45,Icc1569cbeaa6c964d608a254095f7a778ff0c74e
6159,Flavio Percoco Premoli,2,False,0,0.0,0.0,0.0,0.0,cc5a348de41ca265560e4d4f1082f29d4c97fc69,I0d2adf36c7f5262770f5a3bda05c9ddd21efc17d
6493,John Bresnahan,2,False,1,1.0,0.0,0.0,0.0,cc5a348de41ca265560e4d4f1082f29d4c97fc69,I0d2adf36c7f5262770f5a3bda05c9ddd21efc17d
2537,Nikhil Komawar,1,True,0,0.0,0.0,0.0,0.0,30f75e31efd6f7321824ab0087ad67a404fed790,Idd7fd1310b58e81ceb9ae06bb1e9710aee1f4a65
6159,Flavio Percoco Premoli,2,False,1,1.0,0.0,1.0,0.0,30f75e31efd6f7321824ab0087ad67a404fed790,Idd7fd1310b58e81ceb9ae06bb1e9710aee1f4a65
7491,Viktor Serhieiev,1,False,2,1.0,0.0,0.5,0.0,30f75e31efd6f7321824ab0087ad67a404fed790,Idd7fd1310b58e81ceb9ae06bb1e9710aee1f4a65
6484,Feilong Wang,1,False,3,1.0,0.0,0.3333333333333333,0.0,30f75e31efd6f7321824ab0087ad67a404fed790,Idd7fd1310b58e81ceb9ae06bb1e9710aee1f4a65
2,Monty Taylor,2,False,4,1.0,0.0,0.25,0.0,30f75e31efd6f7321824ab0087ad67a404fed790,Idd7fd1310b58e81ceb9ae06bb1e9710aee1f4a65
616,Mark Washenberger,2,False,0,0.0,0.0,0.0,0.0,baa4091b144de72901f58753298522003fad6e22,If9d3afa370dc2bd3c470b509d38c94cfb5844518
1390,Paul Bourke (pbourke),1,False,1,1.0,0.0,0.0,0.0,baa4091b144de72901f58753298522003fad6e22,If9d3afa370dc2bd3c470b509d38c94cfb5844518
6159,Flavio Percoco Premoli,2,False,2,1.0,0.0,0.0,0.0,baa4091b144de72901f58753298522003fad6e22,If9d3afa370dc2bd3c470b509d38c94cfb5844518
6159,Flavio Percoco Premoli,-1,False,0,0.0,0.0,0.0,0.0,7e844389c5adbb3d23505b3b52ced9a175b22d1a,Ia7f289e15615ef31865ebfd23902aa1ae1b05d66
616,Mark Washenberger,2,False,1,0.0,1.0,0.0,0.0,7e844389c5adbb3d23505b3b52ced9a175b22d1a,Ia7f289e15615ef31865ebfd23902aa1ae1b05d66
6493,John Bresnahan,2,False,2,0.5,0.5,0.0,0.0,7e844389c5adbb3d23505b3b52ced9a175b22d1a,Ia7f289e15615ef31865ebfd23902aa1ae1b05d66
177,Alex Meade,2,False,1,1.0,0.0,0.0,0.0,85cbff043fd233477bb36363c79e2447ba1e35c1,I5615366b1a9b9e8a40592626d05a5608fca6c3c2
6493,John Bresnahan,2,False,1,1.0,0.0,0.0,0.0,85cbff043fd233477bb36363c79e2447ba1e35c1,I5615366b1a9b9e8a40592626d05a5608fca6c3c2
616,Mark Washenberger,2,False,0,0.0,0.0,0.0,0.0,9cd407036ea932e7dd74a7f98e4b026f731eef3c,I36dfc7bdae133149e38e8266666e70cc07490554
6484,Feilong Wang,1,False,1,1.0,0.0,0.0,0.0,9cd407036ea932e7dd74a7f98e4b026f731eef3c,I36dfc7bdae133149e38e8266666e70cc07490554
4463,iccha-sethi,2,False,2,1.0,0.0,0.0,0.0,9cd407036ea932e7dd74a7f98e4b026f731eef3c,I36dfc7bdae133149e38e8266666e70cc07490554
616,Mark Washenberger,2,False,1,0.0,1.0,0.0,0.0,805ec52dca1d75f239a3e24fded75a97706b014b,I70c429c65d67cbd7ba09176d5f8e4e8f27270c5b
177,Alex Meade,2,False,1,1.0,0.0,0.0,0.0,805ec52dca1d75f239a3e24fded75a97706b014b,I70c429c65d67cbd7ba09176d5f8e4e8f27270c5b
5313,David Peraza,1,False,4,0.5,0.5,0.0,0.0,89e9043fbaaa03b2c8c2fab5314e60bba60f1137,I6a96163abc8e4388e84cae2a8952f89d433210ff
616,Mark Washenberger,2,False,5,0.4,0.6,0.0,0.0,89e9043fbaaa03b2c8c2fab5314e60bba60f1137,I6a96163abc8e4388e84cae2a8952f89d433210ff
6549,Zhi Yan Liu,-1,False,5,0.6,0.4,0.0,0.0,89e9043fbaaa03b2c8c2fab5314e60bba60f1137,I6a96163abc8e4388e84cae2a8952f89d433210ff
6159,Flavio Percoco Premoli,2,False,5,0.4,0.6,0.0,0.0,89e9043fbaaa03b2c8c2fab5314e60bba60f1137,I6a96163abc8e4388e84cae2a8952f89d433210ff
4463,iccha-sethi,-1,False,4,0.75,0.25,0.0,0.0,89e9043fbaaa03b2c8c2fab5314e60bba60f1137,I6a96163abc8e4388e84cae2a8952f89d433210ff
7491,Viktor Serhieiev,-1,False,5,0.6,0.4,0.0,0.0,89e9043fbaaa03b2c8c2fab5314e60bba60f1137,I6a96163abc8e4388e84cae2a8952f89d433210ff
9,LaunchpadSync,-2,False,0,0.0,0.0,0.0,0.0,89222a30d5224be0775c526ca36c7e5cd106a2d3,I86ba420c924d01153d5afdfc732239d1934175f8
1872,therese-mchale,-1,False,1,0.0,1.0,0.0,0.0,89222a30d5224be0775c526ca36c7e5cd106a2d3,I86ba420c924d01153d5afdfc732239d1934175f8
6484,Feilong Wang,1,False,2,0.0,1.0,0.0,0.0,89222a30d5224be0775c526ca36c7e5cd106a2d3,I86ba420c924d01153d5afdfc732239d1934175f8
4463,iccha-sethi,2,False,3,0.3333333333333333,0.6666666666666666,0.0,0.0,89222a30d5224be0775c526ca36c7e5cd106a2d3,I86ba420c924d01153d5afdfc732239d1934175f8
6493,John Bresnahan,2,False,4,0.5,0.5,0.0,0.0,89222a30d5224be0775c526ca36c7e5cd106a2d3,I86ba420c924d01153d5afdfc732239d1934175f8
6159,Flavio Percoco Premoli,-1,False,2,0.5,0.5,0.0,0.0,b0b542554e1af8e7da979a5f524f70966e01ec29,Ifa8b19050b48d1099aa37e77d144d10e6587b99c
1390,Paul Bourke (pbourke),-1,False,1,0.0,1.0,0.0,0.0,b0b542554e1af8e7da979a5f524f70966e01ec29,Ifa8b19050b48d1099aa37e77d144d10e6587b99c
616,Mark Washenberger,2,False,4,0.5,0.5,0.0,0.0,b0b542554e1af8e7da979a5f524f70966e01ec29,Ifa8b19050b48d1099aa37e77d144d10e6587b99c
6493,John Bresnahan,2,False,4,0.5,0.5,0.0,0.0,b0b542554e1af8e7da979a5f524f70966e01ec29,Ifa8b19050b48d1099aa37e77d144d10e6587b99c
4463,iccha-sethi,1,False,4,0.5,0.5,0.0,0.0,b0b542554e1af8e7da979a5f524f70966e01ec29,Ifa8b19050b48d1099aa37e77d144d10e6587b99c
4463,iccha-sethi,2,False,0,0.0,0.0,0.0,0.0,b21fa039bde3b76ee664c739f18224d304d59c96,I5bc88e018c915d177560bcd42bd5733675e59516
6493,John Bresnahan,2,False,1,1.0,0.0,0.0,0.0,b21fa039bde3b76ee664c739f18224d304d59c96,I5bc88e018c915d177560bcd42bd5733675e59516
4463,iccha-sethi,2,False,3,1.0,0.0,0.0,0.0,8852963a38b6771c7ed2f3b40a511c5a5b3eb317,I9958079437840860264648a8b0ce2ec2ff7a30d6
177,Alex Meade,2,False,2,0.5,0.5,0.0,0.0,8852963a38b6771c7ed2f3b40a511c5a5b3eb317,I9958079437840860264648a8b0ce2ec2ff7a30d6
7780,Jared Culp,1,False,2,1.0,0.0,0.0,0.0,8852963a38b6771c7ed2f3b40a511c5a5b3eb317,I9958079437840860264648a8b0ce2ec2ff7a30d6
6484,Feilong Wang,1,False,3,1.0,0.0,0.0,0.0,8852963a38b6771c7ed2f3b40a511c5a5b3eb317,I9958079437840860264648a8b0ce2ec2ff7a30d6
1726,Ghe Rivero,1,False,0,0.0,0.0,0.0,0.0,5e71b5e11f056fc082e61e0e3a4515fcf1b9948f,Icab5e28db63455358ab3919bd94c484411987e39
6159,Flavio Percoco Premoli,2,False,2,1.0,0.0,0.0,0.0,5e71b5e11f056fc082e61e0e3a4515fcf1b9948f,Icab5e28db63455358ab3919bd94c484411987e39
6549,Zhi Yan Liu,1,False,2,1.0,0.0,0.0,0.0,5e71b5e11f056fc082e61e0e3a4515fcf1b9948f,Icab5e28db63455358ab3919bd94c484411987e39
6493,John Bresnahan,2,False,4,1.0,0.0,0.0,0.0,5e71b5e11f056fc082e61e0e3a4515fcf1b9948f,Icab5e28db63455358ab3919bd94c484411987e39
616,Mark Washenberger,2,False,4,0.75,0.25,0.0,0.0,5e71b5e11f056fc082e61e0e3a4515fcf1b9948f,Icab5e28db63455358ab3919bd94c484411987e39
6549,Zhi Yan Liu,-1,False,3,0.0,1.0,0.0,0.0,74e4fe25dc7c2fa9868d0b1f09a13d4cf3e8a57f,Ia832b8a8366bb06bfbaa53871af39a6a10b5721d
6159,Flavio Percoco Premoli,2,False,3,0.3333333333333333,0.6666666666666666,0.0,0.0,74e4fe25dc7c2fa9868d0b1f09a13d4cf3e8a57f,Ia832b8a8366bb06bfbaa53871af39a6a10b5721d
616,Mark Washenberger,2,False,3,0.6666666666666666,0.3333333333333333,0.0,0.0,74e4fe25dc7c2fa9868d0b1f09a13d4cf3e8a57f,Ia832b8a8366bb06bfbaa53871af39a6a10b5721d
1390,Paul Bourke (pbourke),1,False,3,0.0,1.0,0.0,0.0,74e4fe25dc7c2fa9868d0b1f09a13d4cf3e8a57f,Ia832b8a8366bb06bfbaa53871af39a6a10b5721d
1390,Paul Bourke (pbourke),1,False,0,0.0,0.0,0.0,0.0,5884ca4825e0674d10f7c19ca5ddd353a31efe6d,Ie1e554bd192c90de420672e4b87c489b8ffffc85
4463,iccha-sethi,2,False,1,1.0,0.0,0.0,0.0,5884ca4825e0674d10f7c19ca5ddd353a31efe6d,Ie1e554bd192c90de420672e4b87c489b8ffffc85
7491,Viktor Serhieiev,-1,False,0,0.0,0.0,0.0,0.0,ba17ee92f4110309da305fc2a80941abc997871e,Ibc7067cf712942610c7507f22f8895c2d531172a
6493,John Bresnahan,2,False,2,0.5,0.5,0.0,0.0,ba17ee92f4110309da305fc2a80941abc997871e,Ibc7067cf712942610c7507f22f8895c2d531172a
616,Mark Washenberger,2,False,2,0.5,0.5,0.0,0.0,ba17ee92f4110309da305fc2a80941abc997871e,Ibc7067cf712942610c7507f22f8895c2d531172a
616,Mark Washenberger,2,False,2,0.5,0.5,0.0,0.0,996baf8f6199d649149c0d068e50ca3e84aecba0,I512e2b517ac0222339d61c490d620fc414dd8e7a
6159,Flavio Percoco Premoli,-1,False,1,1.0,0.0,0.0,0.0,996baf8f6199d649149c0d068e50ca3e84aecba0,I512e2b517ac0222339d61c490d620fc414dd8e7a
6493,John Bresnahan,2,False,2,0.5,0.5,0.0,0.0,996baf8f6199d649149c0d068e50ca3e84aecba0,I512e2b517ac0222339d61c490d620fc414dd8e7a
616,Mark Washenberger,2,False,2,1.0,0.0,0.0,0.0,1e40cf967f671392d79f5368ad277a6a373d7040,I845646fde22e18be27929b5ec70ef8041b6fa733
4463,iccha-sethi,1,False,1,1.0,0.0,0.0,0.0,1e40cf967f671392d79f5368ad277a6a373d7040,I845646fde22e18be27929b5ec70ef8041b6fa733
6493,John Bresnahan,2,False,2,0.5,0.5,0.0,0.0,1e40cf967f671392d79f5368ad277a6a373d7040,I845646fde22e18be27929b5ec70ef8041b6fa733
616,Mark Washenberger,2,False,2,0.5,0.5,0.0,0.0,b0c8bc3c494449dc6146ff81dcb6bcc28ecd8362,I702723f060f1cc717aca2d99e32d886666c165f8
6159,Flavio Percoco Premoli,-1,False,1,1.0,0.0,0.0,0.0,b0c8bc3c494449dc6146ff81dcb6bcc28ecd8362,I702723f060f1cc717aca2d99e32d886666c165f8
4463,iccha-sethi,2,False,2,0.5,0.5,0.0,0.0,b0c8bc3c494449dc6146ff81dcb6bcc28ecd8362,I702723f060f1cc717aca2d99e32d886666c165f8
616,Mark Washenberger,2,False,1,0.0,1.0,0.0,0.0,c283bd07725cfc0a3834ab46fd28f1da6d51bb19,I77722fd0aaf5ea8a06b4303e2b0cb1ad2929b0f0
6484,Feilong Wang,-1,False,1,1.0,0.0,0.0,0.0,c283bd07725cfc0a3834ab46fd28f1da6d51bb19,I77722fd0aaf5ea8a06b4303e2b0cb1ad2929b0f0
177,Alex Meade,2,False,3,0.3333333333333333,0.6666666666666666,0.0,0.0,c283bd07725cfc0a3834ab46fd28f1da6d51bb19,I77722fd0aaf5ea8a06b4303e2b0cb1ad2929b0f0
4463,iccha-sethi,2,False,5,0.4,0.6,0.0,0.3333333333333333,c283bd07725cfc0a3834ab46fd28f1da6d51bb19,I77722fd0aaf5ea8a06b4303e2b0cb1ad2929b0f0
2537,Nikhil Komawar,-1,True,4,0.5,0.5,0.0,0.0,c283bd07725cfc0a3834ab46fd28f1da6d51bb19,I77722fd0aaf5ea8a06b4303e2b0cb1ad2929b0f0
455,Stuart McLaren,-1,False,5,0.4,0.6,0.0,0.3333333333333333,c283bd07725cfc0a3834ab46fd28f1da6d51bb19,I77722fd0aaf5ea8a06b4303e2b0cb1ad2929b0f0
6493,John Bresnahan,2,False,6,0.5,0.5,0.0,0.3333333333333333,c283bd07725cfc0a3834ab46fd28f1da6d51bb19,I77722fd0aaf5ea8a06b4303e2b0cb1ad2929b0f0
616,Mark Washenberger,2,False,0,0.0,0.0,0.0,0.0,84bf7e057a98255dd4e3f67d8a76bcfbf5b2c6a3,I2aba8164ab9ef0c3bef31870cb3771233a722d27
6493,John Bresnahan,2,False,1,1.0,0.0,0.0,0.0,84bf7e057a98255dd4e3f67d8a76bcfbf5b2c6a3,I2aba8164ab9ef0c3bef31870cb3771233a722d27
6159,Flavio Percoco Premoli,2,False,5,0.8,0.2,0.0,0.0,eb7c8e541a740395be473d5c9f8c174eeab7b3f5,I02da0847c3f93474f478c8740e4649280a02eae1
4463,iccha-sethi,1,False,1,0.0,1.0,0.0,0.0,eb7c8e541a740395be473d5c9f8c174eeab7b3f5,I02da0847c3f93474f478c8740e4649280a02eae1
1390,Paul Bourke (pbourke),1,False,3,0.3333333333333333,0.6666666666666666,0.0,0.0,eb7c8e541a740395be473d5c9f8c174eeab7b3f5,I02da0847c3f93474f478c8740e4649280a02eae1
9,LaunchpadSync,-2,False,3,0.3333333333333333,0.6666666666666666,0.0,0.0,eb7c8e541a740395be473d5c9f8c174eeab7b3f5,I02da0847c3f93474f478c8740e4649280a02eae1
7491,Viktor Serhieiev,1,False,4,0.5,0.5,0.0,0.0,eb7c8e541a740395be473d5c9f8c174eeab7b3f5,I02da0847c3f93474f478c8740e4649280a02eae1
616,Mark Washenberger,2,False,5,0.6,0.4,0.0,0.0,eb7c8e541a740395be473d5c9f8c174eeab7b3f5,I02da0847c3f93474f478c8740e4649280a02eae1
616,Mark Washenberger,2,False,1,0.0,1.0,0.0,0.0,de8eba091b97db906da76ce48b537fde7cbc3810,I60f8e25c406c8e62b343267ba00f23299b19d4e5
6493,John Bresnahan,2,False,1,1.0,0.0,0.0,0.0,de8eba091b97db906da76ce48b537fde7cbc3810,I60f8e25c406c8e62b343267ba00f23299b19d4e5
2537,Nikhil Komawar,1,True,0,0.0,0.0,0.0,0.0,629632032948faf63cbb67b2cbe19e4e72aa4b9b,Ib438989f2dd00952a1a1647c101269055088ddaa
177,Alex Meade,2,False,1,1.0,0.0,1.0,0.0,629632032948faf63cbb67b2cbe19e4e72aa4b9b,Ib438989f2dd00952a1a1647c101269055088ddaa
6493,John Bresnahan,2,False,2,1.0,0.0,0.5,0.0,629632032948faf63cbb67b2cbe19e4e72aa4b9b,Ib438989f2dd00952a1a1647c101269055088ddaa
2537,Nikhil Komawar,-1,True,3,0.3333333333333333,0.6666666666666666,0.0,0.0,5670f142d4fc6ac0b09dfd934c4a2da86b2f36fe,I31543afed31512f8f5f613640012bc7c1d7ea993
6493,John Bresnahan,2,False,4,0.75,0.25,0.0,1.0,5670f142d4fc6ac0b09dfd934c4a2da86b2f36fe,I31543afed31512f8f5f613640012bc7c1d7ea993
4463,iccha-sethi,2,False,4,0.5,0.5,0.0,0.5,5670f142d4fc6ac0b09dfd934c4a2da86b2f36fe,I31543afed31512f8f5f613640012bc7c1d7ea993
7491,Viktor Serhieiev,1,False,3,0.3333333333333333,0.6666666666666666,0.0,0.5,5670f142d4fc6ac0b09dfd934c4a2da86b2f36fe,I31543afed31512f8f5f613640012bc7c1d7ea993
7780,Jared Culp,1,False,4,0.5,0.5,0.0,0.5,5670f142d4fc6ac0b09dfd934c4a2da86b2f36fe,I31543afed31512f8f5f613640012bc7c1d7ea993
6549,Zhi Yan Liu,1,False,2,1.0,0.0,0.0,0.0,3726418603dc657b7b7adc8a8eaac0e0921b0526,I3f040374455feb876e970a1813099598301774b5
1390,Paul Bourke (pbourke),1,False,2,1.0,0.0,0.0,0.0,3726418603dc657b7b7adc8a8eaac0e0921b0526,I3f040374455feb876e970a1813099598301774b5
6159,Flavio Percoco Premoli,2,False,2,1.0,0.0,0.0,0.0,3726418603dc657b7b7adc8a8eaac0e0921b0526,I3f040374455feb876e970a1813099598301774b5
616,Mark Washenberger,2,False,3,1.0,0.0,0.0,0.0,3726418603dc657b7b7adc8a8eaac0e0921b0526,I3f040374455feb876e970a1813099598301774b5
5313,David Peraza,1,False,1,0.0,1.0,0.0,0.0,d13493be80be66b7ac98e08534b3c59334b75f41,I4cdeccdb518972c0280e59c984ed6b001dafe243
6737,Edward Hope-Morley,-1,False,1,0.0,1.0,0.0,0.0,d13493be80be66b7ac98e08534b3c59334b75f41,I4cdeccdb518972c0280e59c984ed6b001dafe243
616,Mark Washenberger,2,False,3,0.3333333333333333,0.6666666666666666,0.0,0.0,d13493be80be66b7ac98e08534b3c59334b75f41,I4cdeccdb518972c0280e59c984ed6b001dafe243
6493,John Bresnahan,2,False,3,0.6666666666666666,0.3333333333333333,0.0,0.0,d13493be80be66b7ac98e08534b3c59334b75f41,I4cdeccdb518972c0280e59c984ed6b001dafe243
7491,Viktor Serhieiev,1,False,0,0.0,0.0,0.0,0.0,159a6491cd41843d856fbe06fc824c0a0230c88f,If489f42bb97a01519d13de47eeb5d180b31ba6a7
7780,Jared Culp,1,False,5,0.8,0.2,0.25,0.0,159a6491cd41843d856fbe06fc824c0a0230c88f,If489f42bb97a01519d13de47eeb5d180b31ba6a7
1390,Paul Bourke (pbourke),1,False,4,0.5,0.5,0.0,0.0,159a6491cd41843d856fbe06fc824c0a0230c88f,If489f42bb97a01519d13de47eeb5d180b31ba6a7
6484,Feilong Wang,1,False,7,1.0,0.0,0.14285714285714285,0.0,159a6491cd41843d856fbe06fc824c0a0230c88f,If489f42bb97a01519d13de47eeb5d180b31ba6a7
6610,Zhenguo Niu,1,False,4,0.5,0.5,0.0,0.0,159a6491cd41843d856fbe06fc824c0a0230c88f,If489f42bb97a01519d13de47eeb5d180b31ba6a7
2537,Nikhil Komawar,1,True,5,0.6,0.4,0.0,0.0,159a6491cd41843d856fbe06fc824c0a0230c88f,If489f42bb97a01519d13de47eeb5d180b31ba6a7
6493,John Bresnahan,2,False,6,0.8333333333333334,0.16666666666666666,0.2,0.0,159a6491cd41843d856fbe06fc824c0a0230c88f,If489f42bb97a01519d13de47eeb5d180b31ba6a7
4463,iccha-sethi,2,False,7,0.8571428571428571,0.14285714285714285,0.16666666666666666,0.0,159a6491cd41843d856fbe06fc824c0a0230c88f,If489f42bb97a01519d13de47eeb5d180b31ba6a7
6493,John Bresnahan,2,False,4,1.0,0.0,0.0,0.0,3904860467d87c74c046974963070e029a89ba5e,Ic88b142a40c548141be4b40a15f94b71603814e9
6484,Feilong Wang,1,False,1,1.0,0.0,0.0,0.0,3904860467d87c74c046974963070e029a89ba5e,Ic88b142a40c548141be4b40a15f94b71603814e9
1706,Tom Hancock,1,False,2,1.0,0.0,0.0,0.0,3904860467d87c74c046974963070e029a89ba5e,Ic88b142a40c548141be4b40a15f94b71603814e9
4463,iccha-sethi,1,False,3,1.0,0.0,0.0,0.0,3904860467d87c74c046974963070e029a89ba5e,Ic88b142a40c548141be4b40a15f94b71603814e9
616,Mark Washenberger,2,False,4,1.0,0.0,0.0,0.0,3904860467d87c74c046974963070e029a89ba5e,Ic88b142a40c548141be4b40a15f94b71603814e9
4463,iccha-sethi,2,False,1,1.0,0.0,0.0,0.0,53df2c0b528f85060da5075a4e209ec1bee9e0ac,Ic0d97bd1f96e42631c1ba3e1eaf4cf74b36140b2
177,Alex Meade,2,False,1,1.0,0.0,0.0,0.0,53df2c0b528f85060da5075a4e209ec1bee9e0ac,Ic0d97bd1f96e42631c1ba3e1eaf4cf74b36140b2
177,Alex Meade,2,False,0,0.0,0.0,0.0,0.0,fcaf7d4e624184458af2c370f7192eaedc93adc5,I296ea18dbd601f18fe7367b42bf5aecd9ccf9646
6493,John Bresnahan,2,False,1,1.0,0.0,0.0,0.0,fcaf7d4e624184458af2c370f7192eaedc93adc5,I296ea18dbd601f18fe7367b42bf5aecd9ccf9646
1390,Paul Bourke (pbourke),1,False,0,0.0,0.0,0.0,0.0,55cb5af076a6f4687840e24ac70875beb905c55e,I89d671d84294169dac5aacf18800ab805605aa9f
6493,John Bresnahan,2,False,1,1.0,0.0,0.0,0.0,55cb5af076a6f4687840e24ac70875beb905c55e,I89d671d84294169dac5aacf18800ab805605aa9f
616,Mark Washenberger,2,False,2,1.0,0.0,0.0,0.0,55cb5af076a6f4687840e24ac70875beb905c55e,I89d671d84294169dac5aacf18800ab805605aa9f
4463,iccha-sethi,2,False,2,1.0,0.0,0.0,0.0,3fa3891595463259f467e31d1d635e8f96a8f9dd,Ie5f07ed6dfeaa8428de4f79c4d40d182328e6ab4
8158,Hemanth Makkapati,1,False,1,0.0,1.0,0.0,0.0,3fa3891595463259f467e31d1d635e8f96a8f9dd,Ie5f07ed6dfeaa8428de4f79c4d40d182328e6ab4
6493,John Bresnahan,2,False,2,1.0,0.0,0.0,0.0,3fa3891595463259f467e31d1d635e8f96a8f9dd,Ie5f07ed6dfeaa8428de4f79c4d40d182328e6ab4
2750,Sean Dague,1,False,4,0.75,0.25,0.0,0.0,03bfc4e64a73652e9cd8fa3427a3de67fccd56cb,I298c40b71ed0b8772ff956f61f8d94217bce0e11
6493,John Bresnahan,2,False,4,0.75,0.25,0.0,0.0,03bfc4e64a73652e9cd8fa3427a3de67fccd56cb,I298c40b71ed0b8772ff956f61f8d94217bce0e11
4146,Clark Boylan,1,False,4,0.75,0.25,0.0,0.0,03bfc4e64a73652e9cd8fa3427a3de67fccd56cb,I298c40b71ed0b8772ff956f61f8d94217bce0e11
616,Mark Washenberger,2,False,5,1.0,0.0,0.0,0.0,03bfc4e64a73652e9cd8fa3427a3de67fccd56cb,I298c40b71ed0b8772ff956f61f8d94217bce0e11
7703,Venkatesh Sampath,1,False,4,0.5,0.5,0.0,0.0,03bfc4e64a73652e9cd8fa3427a3de67fccd56cb,I298c40b71ed0b8772ff956f61f8d94217bce0e11
6484,Feilong Wang,1,False,5,0.8,0.2,0.0,0.0,03bfc4e64a73652e9cd8fa3427a3de67fccd56cb,I298c40b71ed0b8772ff956f61f8d94217bce0e11
4463,iccha-sethi,1,False,0,0.0,0.0,0.0,0.0,3cd819fa6eedf07851c71c9f21aeb41d50e29776,Ifae710d3d820225218ba72d7a16652b03b64a24f
6493,John Bresnahan,2,False,1,1.0,0.0,0.0,0.0,3cd819fa6eedf07851c71c9f21aeb41d50e29776,Ifae710d3d820225218ba72d7a16652b03b64a24f
6159,Flavio Percoco Premoli,2,False,2,1.0,0.0,0.0,0.0,3cd819fa6eedf07851c71c9f21aeb41d50e29776,Ifae710d3d820225218ba72d7a16652b03b64a24f
6549,Zhi Yan Liu,1,False,0,0.0,0.0,0.0,0.0,672e717ff15e018418d685077182108b65370d68,I7721c5181b17b1f34adc279c055dfff5d17b57e5
1390,Paul Bourke (pbourke),1,False,1,1.0,0.0,0.0,0.0,672e717ff15e018418d685077182108b65370d68,I7721c5181b17b1f34adc279c055dfff5d17b57e5
6493,John Bresnahan,2,False,3,1.0,0.0,0.0,0.0,672e717ff15e018418d685077182108b65370d68,I7721c5181b17b1f34adc279c055dfff5d17b57e5
4463,iccha-sethi,2,False,3,1.0,0.0,0.0,0.0,672e717ff15e018418d685077182108b65370d68,I7721c5181b17b1f34adc279c055dfff5d17b57e5
616,Mark Washenberger,2,False,4,1.0,0.0,0.0,0.0,672e717ff15e018418d685077182108b65370d68,I7721c5181b17b1f34adc279c055dfff5d17b57e5
2750,Sean Dague,1,False,0,0.0,0.0,0.0,0.0,102576b69f0764f987e00d35bd34c1228d9181ca,I0cfd640f420b4fe2837b496f4ef3d3e260619b63
6159,Flavio Percoco Premoli,2,False,1,1.0,0.0,0.0,0.0,102576b69f0764f987e00d35bd34c1228d9181ca,I0cfd640f420b4fe2837b496f4ef3d3e260619b63
6484,Feilong Wang,1,False,2,1.0,0.0,0.0,0.0,102576b69f0764f987e00d35bd34c1228d9181ca,I0cfd640f420b4fe2837b496f4ef3d3e260619b63
6493,John Bresnahan,2,False,3,1.0,0.0,0.0,0.0,102576b69f0764f987e00d35bd34c1228d9181ca,I0cfd640f420b4fe2837b496f4ef3d3e260619b63
